AE 460 Experimental Design Lab


Data Point, Corr Factor, Length Scale, AmbPress, AmbTemp, Density, Viscosity, Motor Speed, Angle of Attack, Corrected q, Avg Velocity, Reynolds number, Axial Force,Normal Force, Pitching Mom
#, ND, [in], [psia], [R], [slug/ft3], [slug/ft s], [RPM], [deg], [dpsi], [ft/s], ND, [Lbf], [Lbf], [in-Lbf]

1.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,-6.03230685203,0.00481289328,24.84338951111,15976.81835937500,-0.04438406435,-0.00111019192,-0.00540085392
2.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,-2.96462854921,0.00486629504,24.98083496094,16065.20898437500,-0.04595188802,0.00124010723,-0.00681392690
3.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,0.00944383916,0.00486606041,24.98023223877,16064.82128906250,-0.02385848868,0.00507977009,-0.00408392312
4.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,3.03613970123,0.00482538381,24.87560653687,15997.53710937500,-0.00852525494,0.01046978246,-0.00200605640
5.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,5.97466122109,0.00474963687,24.67959022522,15871.47851562500,0.01032507243,0.01502770296,0.00181372444
6.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,9.05713305231,0.00475405498,24.69106674194,15878.85937500000,0.02313686322,0.01924606812,0.00488859129
7.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,11.96782799985,0.00473551888,24.64288330078,15847.87207031250,0.04379046687,0.02337560739,0.00847992733
8.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,15.02183184192,0.00460633024,24.30442047119,15630.20605468750,0.05874876662,0.02535138721,0.01043692054
9.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,17.98285753920,0.00463409197,24.37755012512,15677.23632812500,0.07896578976,0.02935372861,0.01303027226
10.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,21.02792248727,0.00470126726,24.55360221863,15790.45507812500,0.09224590500,0.03350260291,0.01528457072
11.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,23.93519199603,0.00477262604,24.73924446106,15909.84179687500,0.11004063434,0.03641161093,0.01738291461
12.00000000000,0.89000000000,1.31000000000,14.24236770000,532.17000000000,0.00224583070,0.00000038123,365.00000000000,26.99401328785,0.00475473892,24.69284248352,15880.00097656250,0.12363218857,0.04175787606,0.02030270525
